0.000,0.679953,0.009577,9.643845,3.634,-0.006392,-0.006392,0.000000
7.378,0.651223,0.028730,9.662998,5.739,0.001065,-0.003196,0.003196
15.091,0.670376,0.009577,9.643845,13.236,-0.005326,-0.006392,-0.001065
23.356,0.670376,0.038307,9.653421,20.866,0.008522,-0.002131,-0.003196
31.077,0.641646,0.028730,9.615114,28.289,-0.004261,0.002131,-0.003196
38.463,0.641646,0.019154,9.605537,38.469,-0.002131,-0.007457,-0.005326
46.410,0.651223,0.009577,9.634268,46.019,0.001065,-0.004261,-0.001065
54.366,0.679953,0.019154,9.605537,53.341,0.001065,0.004261,0.007457
61.966,0.679953,0.000000,9.662998,60.846,0.021305,-0.003196,-0.003196
69.979,0.660800,0.019154,9.624691,68.385,-0.001065,-0.009587,0.001065
77.786,0.670376,0.038307,9.634268,75.889,0.005326,0.001065,0.004261
85.402,0.670376,0.028730,9.643845,83.437,0.012783,0.001065,0.000000
93.195,0.660800,0.019154,9.615114,90.993,0.010653,-0.008522,0.004261
101.045,0.641646,0.000000,9.653421,100.945,-0.000000,0.006392,-0.003196
108.884,0.679953,0.047884,9.643845,108.693,-0.006392,-0.002131,-0.002131
116.834,0.670376,0.028730,9.682152,115.989,0.008522,-0.011718,0.001065
124.689,0.679953,0.047884,9.634268,123.552,-0.001065,-0.001065,0.010653
132.203,0.670376,0.038307,9.634268,131.036,0.001065,0.000000,0.001065
140.313,0.651223,0.038307,9.653421,138.543,0.002131,-0.003196,0.004261
148.110,0.670376,0.019154,9.643845,146.113,0.003196,0.003196,0.002131
156.108,0.641646,0.038307,9.643845,153.608,-0.001065,0.001065,-0.001065
163.598,0.651223,0.028730,9.653421,163.807,-0.004261,0.004261,0.001065
171.491,0.670376,0.009577,9.634268,171.299,0.009587,-0.002131,0.001065
179.141,0.632069,0.019154,9.605537,178.750,0.003196,-0.006392,0.008522
187.000,0.679953,-0.009577,9.634268,186.153,0.005326,-0.002131,0.006392
194.968,0.651223,0.009577,9.605537,193.685,0.006392,-0.004261,-0.004261
202.610,0.679953,0.028730,9.662998,201.190,-0.007457,-0.006392,0.005326
210.424,0.660800,0.000000,9.615114,208.731,0.009587,-0.012783,-0.001065
218.434,0.689530,0.047884,9.605537,216.257,0.012783,-0.008522,-0.003196
226.356,0.651223,0.009577,9.643845,223.842,-0.006392,0.002131,0.010653
233.855,0.679953,0.019154,9.643845,233.864,-0.002131,-0.008522,0.001065
241.851,0.670376,0.028730,9.653421,241.457,0.001065,-0.003196,-0.005326
249.439,0.660800,0.019154,9.653421,248.795,0.001065,-0.009587,-0.005326
257.296,0.651223,0.009577,9.615114,256.332,-0.006392,-0.002131,-0.008522
265.301,0.641646,0.028730,9.643845,263.694,-0.004261,-0.003196,-0.002131
272.935,0.660800,0.038307,9.643845,271.574,0.002131,-0.005326,0.005326
280.930,0.651223,0.019154,9.643845,278.913,-0.002131,0.009587,0.003196
288.718,0.641646,0.028730,9.653421,286.522,-0.001065,-0.009587,0.010653
296.714,0.689530,0.009577,9.634268,294.061,0.005326,0.006392,0.011718
304.147,0.641646,-0.019154,9.653421,303.955,0.006392,0.003196,-0.004261
312.073,0.651223,0.019154,9.615114,311.731,0.015979,-0.003196,-0.002131
319.796,0.699107,0.000000,9.643845,318.983,0.005326,-0.008522,0.000000
327.605,0.689530,0.009577,9.605537,326.489,0.001065,-0.011718,0.005326
335.614,0.670376,0.009577,9.653421,334.057,0.001065,-0.005326,0.011718
343.232,0.708684,-0.009577,9.624691,341.531,0.004261,0.004261,0.003196
351.242,0.651223,0.038307,9.624691,349.190,0.003196,-0.005326,-0.009587
359.350,0.651223,0.009577,9.634268,356.583,0.004261,0.002131,0.000000
366.548,0.622492,0.009577,9.615114,366.753,0.005326,-0.001065,0.001065
374.443,0.651223,0.019154,9.672575,374.143,0.007457,0.000000,0.001065
382.479,0.660800,0.028730,9.653421,381.628,0.004261,0.005326,-0.009587
390.103,0.660800,0.028730,9.634268,389.139,0.006392,0.005326,0.002131
397.972,0.651223,0.019154,9.624691,396.674,-0.001065,0.006392,-0.006392
405.954,0.679953,-0.009577,9.653421,404.174,-0.009587,-0.007457,0.004261
413.538,0.651223,0.019154,9.653421,411.805,0.003196,-0.008522,0.000000
421.614,0.660800,0.000000,9.615114,419.224,0.006392,-0.005326,-0.004261
429.526,0.679953,0.019154,9.662998,426.731,0.004261,0.012783,-0.001065
436.981,0.660800,0.009577,9.653421,436.990,-0.001065,-0.002131,-0.009587
444.939,0.670376,0.000000,9.662998,444.398,0.004261,-0.002131,0.002131
452.826,0.660800,0.000000,9.615114,451.785,-0.004261,-0.011718,-0.001065
460.642,0.632069,0.038307,9.643845,459.321,0.004261,0.003196,-0.008522
468.256,0.679953,0.038307,9.595961,466.897,-0.000000,-0.007457,-0.005326
476.263,0.679953,0.009577,9.653421,474.323,-0.001065,-0.001065,0.006392
484.167,0.670376,0.019154,9.643845,481.792,0.007457,0.000000,0.001065
492.073,0.641646,0.009577,9.643845,489.194,0.004261,0.004261,0.009587
499.547,0.651223,0.009577,9.634268,499.556,0.006392,-0.012783,0.002131
507.483,0.632069,0.047884,9.634268,507.091,0.006392,-0.003196,-0.004261
515.117,0.651223,0.019154,9.653421,514.466,0.004261,-0.005326,-0.005326
523.139,0.660800,0.009577,9.662998,521.973,0.005326,0.000000,0.002131
530.881,0.679953,0.038307,9.586384,529.494,-0.003196,-0.002131,0.004261
538.622,0.660800,0.000000,9.662998,537.023,-0.008522,-0.002131,-0.005326
546.573,0.679953,0.000000,9.662998,544.379,0.001065,-0.001065,-0.001065
554.459,0.651223,0.019154,9.624691,551.883,-0.000000,0.001065,0.006392
562.313,0.689530,0.009577,9.624691,559.767,0.006392,-0.007457,0.006392
569.827,0.699107,0.009577,9.615114,569.833,-0.006392,0.005326,0.008522
577.721,0.651223,0.009577,9.662998,577.180,0.001065,-0.006392,-0.004261
585.435,0.670376,0.019154,9.643845,584.476,-0.000000,-0.011718,0.001065
593.520,0.660800,0.028730,9.634268,592.132,-0.001065,-0.001065,0.002131
601.261,0.651223,0.028730,9.624691,599.864,-0.003196,0.006392,0.001065
608.869,0.679953,0.028730,9.672575,607.176,0.001065,0.001065,-0.001065
616.880,0.632069,0.019154,9.634268,614.703,0.006392,0.001065,0.011718
624.939,0.670376,0.028730,9.643845,622.177,0.005326,0.002131,0.000000
632.239,0.632069,0.019154,9.634268,632.139,0.001065,0.004261,-0.009587
640.126,0.641646,0.009577,9.634268,639.931,0.002131,0.007457,-0.008522
648.114,0.641646,0.028730,9.643845,647.271,0.007457,0.003196,-0.003196
655.742,0.622492,0.019154,9.662998,654.731,0.007457,-0.003196,-0.009587
663.573,0.651223,0.000000,9.634268,662.411,-0.002131,-0.005326,0.000000
671.569,0.651223,0.019154,9.662998,669.820,-0.002131,-0.002131,-0.011718
679.178,0.651223,0.009577,9.605537,677.404,-0.004261,0.004261,-0.006392
687.256,0.660800,0.019154,9.672575,684.747,-0.002131,-0.001065,0.011718
695.222,0.632069,-0.009577,9.624691,692.376,0.003196,-0.006392,0.011718
702.668,0.632069,0.028730,9.662998,702.476,0.004261,0.004261,0.002131
710.525,0.718261,0.009577,9.662998,709.982,-0.006392,-0.008522,0.001065
718.421,0.632069,0.019154,9.662998,717.578,0.007457,-0.003196,0.004261
726.061,0.670376,0.019154,9.662998,725.014,0.005326,-0.001065,-0.014914
733.961,0.660800,0.047884,9.605537,732.479,0.007457,0.004261,-0.002131
741.878,0.651223,0.000000,9.643845,739.921,-0.001065,-0.001065,0.001065
749.488,0.679953,0.028730,9.653421,747.519,-0.013848,-0.005326,-0.003196
757.696,0.632069,0.038307,9.662998,755.022,-0.007457,0.006392,0.002131
765.132,0.679953,0.047884,9.643845,765.032,0.004261,0.003196,0.003196
773.010,0.622492,0.000000,9.605537,772.619,0.002131,-0.001065,-0.001065
