0.000,0.519542,9.600749,-1.417367,0.000000,0.005326,-0.002131
5.057,0.526724,9.583989,-1.395820,0.001065,0.005326,0.000000
10.112,0.541090,9.593566,-1.400608,0.002131,0.005326,-0.001065
15.170,0.509965,9.574412,-1.407791,0.002131,0.006392,-0.001065
20.222,0.519542,9.617508,-1.400608,0.001065,0.005326,-0.001065
25.277,0.545878,9.603143,-1.403002,0.001065,0.004261,0.000000
30.332,0.533907,9.574412,-1.383849,0.002131,0.005326,0.000000
35.388,0.529119,9.586384,-1.395820,0.000000,0.004261,-0.002131
40.443,0.512359,9.574412,-1.431733,0.000000,0.005326,-0.002131
45.498,0.531513,9.588778,-1.386243,0.002131,0.006392,0.000000
50.553,0.514753,9.576807,-1.398214,0.002131,0.005326,-0.001065
55.608,0.536301,9.588778,-1.417367,0.003196,0.005326,0.000000
60.663,0.521936,9.564836,-1.407791,0.003196,0.006392,-0.002131
65.718,0.531513,9.588778,-1.395820,0.003196,0.004261,-0.002131
70.773,0.521936,9.581595,-1.403002,0.002131,0.004261,0.000000
75.828,0.507571,9.579201,-1.403002,0.001065,0.006392,-0.002131
80.883,0.524330,9.607931,-1.386243,0.003196,0.007457,-0.003196
85.939,0.517148,9.595961,-1.391031,0.002131,0.005326,-0.002131
90.994,0.509965,9.588778,-1.398214,0.001065,0.006392,0.000000
96.049,0.553061,9.569624,-1.391031,0.002131,0.003196,0.000000
101.104,0.531513,9.548077,-1.405396,0.001065,0.003196,-0.002131
106.159,0.543484,9.555259,-1.410185,0.003196,0.004261,-0.001065
111.214,0.521936,9.548077,-1.414973,0.003196,0.005326,-0.002131
116.269,0.521936,9.579201,-1.410185,0.001065,0.005326,-0.001065
121.325,0.509965,9.603143,-1.412579,0.001065,0.005326,0.000000
126.380,0.524330,9.581595,-1.391031,0.003196,0.006392,-0.001065
131.435,0.536301,9.586384,-1.379060,0.003196,0.005326,-0.002131
136.490,0.538695,9.607931,-1.398214,0.001065,0.004261,0.001065
141.545,0.514753,9.576807,-1.412579,0.001065,0.007457,0.002131
146.600,0.519542,9.579201,-1.391031,0.000000,0.006392,-0.002131
151.655,0.529119,9.595961,-1.407791,0.002131,0.005326,-0.002131
156.711,0.502782,9.583989,-1.383849,0.003196,0.005326,0.000000
161.766,0.526724,9.581595,-1.395820,0.001065,0.005326,0.000000
166.821,0.538695,9.576807,-1.405396,0.000000,0.005326,-0.003196
171.876,0.524330,9.593566,-1.405396,0.003196,0.004261,-0.002131
176.931,0.517148,9.572019,-1.395820,0.002131,0.006392,0.000000
181.986,0.512359,9.588778,-1.395820,0.002131,0.006392,-0.002131
187.041,0.529119,9.588778,-1.410185,0.003196,0.004261,-0.002131
192.097,0.514753,9.610326,-1.398214,0.002131,0.004261,0.000000
197.152,0.531513,9.617508,-1.410185,0.002131,0.005326,-0.003196
202.207,0.529119,9.588778,-1.405396,0.003196,0.006392,-0.001065
207.262,0.495600,9.569624,-1.391031,0.002131,0.004261,0.000000
212.317,0.502782,9.591172,-1.391031,0.001065,0.005326,-0.002131
217.372,0.521936,9.581595,-1.383849,0.002131,0.006392,-0.001065
222.427,0.545878,9.581595,-1.422156,0.001065,0.004261,-0.001065
227.483,0.512359,9.579201,-1.426944,0.001065,0.005326,0.000000
232.538,0.509965,9.586384,-1.422156,0.002131,0.005326,-0.001065
237.593,0.521936,9.572019,-1.391031,0.001065,0.006392,-0.002131
242.648,0.519542,9.576807,-1.393425,0.000000,0.008522,-0.003196
247.703,0.509965,9.586384,-1.410185,0.002131,0.004261,-0.002131
252.758,0.521936,9.588778,-1.417367,0.002131,0.006392,-0.002131
257.813,0.524330,9.586384,-1.393425,0.001065,0.006392,-0.001065
262.872,0.531513,9.591172,-1.410185,0.002131,0.003196,-0.002131
267.924,0.529119,9.586384,-1.412579,0.004261,0.006392,-0.002131
272.979,0.514753,9.576807,-1.405396,0.001065,0.007457,-0.002131
278.035,0.517148,9.624691,-1.383849,0.001065,0.005326,-0.002131
283.089,0.521936,9.583989,-1.395820,0.003196,0.005326,-0.002131
288.144,0.519542,9.593566,-1.407791,0.003196,0.005326,-0.002131
293.199,0.521936,9.583989,-1.417367,0.003196,0.007457,-0.002131
298.257,0.519542,9.545682,-1.422156,0.000000,0.005326,-0.003196
303.310,0.536301,9.581595,-1.410185,0.002131,0.005326,-0.002131
308.365,0.538695,9.564836,-1.412579,0.002131,0.005326,-0.001065
313.420,0.541090,9.583989,-1.381454,0.003196,0.005326,-0.001065
318.475,0.526724,9.574412,-1.391031,0.000000,0.006392,-0.001065
323.531,0.533907,9.572019,-1.398214,0.000000,0.006392,-0.001065
328.587,0.505177,9.583989,-1.405396,0.001065,0.006392,-0.001065
333.641,0.531513,9.581595,-1.405396,0.002131,0.006392,0.000000
338.696,0.531513,9.581595,-1.393425,0.002131,0.004261,0.000000
343.750,0.519542,9.581595,-1.400608,0.002131,0.006392,-0.001065
348.806,0.517148,9.581595,-1.407791,0.003196,0.005326,-0.001065
353.861,0.521936,9.564836,-1.410185,0.001065,0.006392,-0.001065
358.918,0.497994,9.593566,-1.407791,0.000000,0.005326,0.000000
363.971,0.500388,9.598354,-1.391031,0.002131,0.005326,-0.001065
369.035,0.514753,9.583989,-1.424550,0.001065,0.004261,-0.002131
374.082,0.531513,9.548077,-1.405396,0.002131,0.006392,-0.002131
379.137,0.538695,9.579201,-1.403002,0.003196,0.003196,0.000000
384.192,0.514753,9.595961,-1.391031,0.002131,0.004261,-0.001065
389.247,0.502782,9.581595,-1.374272,0.001065,0.004261,-0.002131
394.305,0.529119,9.560047,-1.426944,0.002131,0.004261,-0.001065
399.358,0.526724,9.574412,-1.405396,0.003196,0.006392,-0.001065
404.413,0.517148,9.603143,-1.398214,0.002131,0.005326,-0.001065
409.468,0.512359,9.600749,-1.412579,0.004261,0.005326,-0.002131
414.523,0.517148,9.581595,-1.398214,0.003196,0.005326,0.001065
419.578,0.524330,9.603143,-1.393425,0.003196,0.006392,0.000000
424.633,0.541090,9.583989,-1.403002,0.001065,0.005326,-0.002131
429.688,0.512359,9.581595,-1.395820,0.001065,0.007457,-0.002131
434.743,0.536301,9.572019,-1.426944,0.002131,0.003196,-0.001065
