0.000,-8.896853,-1.005565,-1.254562,-0.000000,0.000000,0.001065
15.796,-8.877700,-1.024718,-1.273715,-0.000000,-0.001065,0.001065
23.374,-8.896853,-1.015141,-1.244985,-0.000000,-0.002131,0.002131
31.353,-8.887277,-1.024718,-1.235408,0.001065,-0.002131,0.002131
46.965,-8.877700,-1.015141,-1.264138,0.001065,-0.001065,0.002131
54.757,-8.916007,-0.986411,-1.244985,-0.000000,-0.001065,0.001065
62.544,-8.916007,-1.005565,-1.264138,-0.000000,-0.001065,0.002131
69.799,-8.887277,-1.005565,-1.273715,-0.000000,-0.001065,0.001065
85.944,-8.887277,-1.015141,-1.273715,-0.001065,-0.001065,0.001065
93.529,-8.896853,-1.005565,-1.244985,0.001065,-0.001065,0.002131
101.309,-8.887277,-0.995988,-1.254562,0.003196,0.000000,0.002131
117.087,-8.896853,-0.995988,-1.254562,0.003196,-0.001065,0.002131
124.714,-8.896853,-1.034295,-1.264138,0.002131,-0.002131,0.001065
132.496,-8.887277,-1.015141,-1.264138,-0.000000,-0.002131,0.001065
140.248,-8.906430,-1.015141,-1.264138,-0.000000,-0.002131,0.001065
155.906,-8.887277,-0.995988,-1.254562,-0.000000,-0.001065,0.002131
163.687,-8.906430,-1.034295,-1.244985,-0.000000,-0.001065,0.002131
171.665,-8.896853,-1.024718,-1.235408,-0.000000,-0.001065,0.002131
187.269,-8.896853,-1.015141,-1.254562,-0.000000,0.000000,0.002131
195.069,-8.887277,-1.015141,-1.244985,0.001065,0.000000,0.002131
202.856,-8.906430,-1.015141,-1.264138,0.001065,-0.001065,0.002131
210.352,-8.906430,-0.995988,-1.283292,-0.000000,-0.001065,0.002131
226.257,-8.877700,-1.024718,-1.254562,-0.000000,0.000000,0.002131
233.841,-8.916007,-1.005565,-1.254562,0.002131,0.000000,0.001065
241.655,-8.925584,-1.005565,-1.244985,0.002131,0.000000,0.001065
257.457,-8.906430,-1.015141,-1.283292,0.002131,0.001065,0.001065
265.228,-8.906430,-1.024718,-1.273715,0.001065,0.001065,0.000000
272.812,-8.906430,-0.995988,-1.264138,-0.000000,0.000000,0.000000
280.415,-8.887277,-1.005565,-1.273715,0.001065,0.000000,0.001065
296.216,-8.896853,-1.015141,-1.264138,0.001065,0.000000,0.001065
304.195,-8.925584,-1.015141,-1.264138,-0.000000,-0.001065,0.002131
311.782,-8.877700,-1.005565,-1.264138,-0.000000,-0.001065,0.003196
327.582,-8.896853,-1.034295,-1.273715,-0.000000,-0.001065,0.003196
335.186,-8.896853,-1.024718,-1.264138,-0.001065,-0.001065,0.002131
343.169,-8.877700,-0.995988,-1.292869,-0.000000,-0.002131,0.002131
350.560,-8.896853,-0.986411,-1.254562,-0.000000,-0.002131,0.002131
366.340,-8.906430,-1.005565,-1.292869,-0.000000,-0.001065,0.002131
374.158,-8.896853,-1.005565,-1.273715,-0.000000,0.000000,0.002131
381.807,-8.906430,-1.005565,-1.292869,-0.001065,0.000000,0.002131
397.781,-8.906430,-0.986411,-1.264138,-0.000000,0.000000,0.002131
405.540,-8.896853,-1.005565,-1.273715,-0.001065,0.000000,0.001065
413.320,-8.916007,-1.005565,-1.264138,-0.002131,-0.001065,0.001065
420.624,-8.925584,-1.005565,-1.283292,-0.001065,-0.002131,0.002131
436.501,-8.896853,-1.015141,-1.254562,-0.000000,-0.002131,0.003196
444.312,-8.916007,-0.995988,-1.283292,-0.000000,-0.002131,0.002131
452.291,-8.896853,-1.005565,-1.244985,-0.000000,-0.001065,0.002131
467.894,-8.896853,-1.015141,-1.264138,-0.000000,-0.001065,0.001065
475.498,-8.877700,-1.024718,-1.264138,-0.000000,-0.001065,0.001065
483.476,-8.896853,-1.005565,-1.264138,-0.000000,-0.001065,0.001065
490.929,-8.887277,-1.015141,-1.264138,-0.000000,-0.002131,0.001065
506.650,-8.887277,-1.015141,-1.273715,-0.000000,0.000000,0.001065
514.469,-8.887277,-1.024718,-1.254562,-0.000000,0.000000,0.001065
521.917,-8.906430,-1.015141,-1.273715,-0.000000,-0.001065,0.001065
538.098,-8.887277,-1.024718,-1.273715,0.001065,-0.001065,0.002131
545.853,-8.877700,-1.015141,-1.254562,0.001065,-0.001065,0.001065
553.437,-8.906430,-1.024718,-1.244985,0.001065,-0.001065,0.000000
560.888,-8.887277,-1.034295,-1.264138,-0.000000,-0.001065,0.001065
577.013,-8.896853,-1.015141,-1.264138,-0.000000,-0.001065,0.001065
584.824,-8.906430,-1.015141,-1.264138,-0.000000,-0.001065,0.001065
592.404,-8.877700,-1.015141,-1.273715,-0.000000,-0.001065,0.001065
